VisitNum,FieldNum,StationNum,VisitType,VisitDate,VisitYear,StationLength,DataSource,Project,SampleType,GPSFileName,LatLongNum,CollDate,CollTime,CollTimeDup,Spacing,ChanCon,SampleID,Comments,VisitResult,VisitResultReason,AssessmentStatus,AssessmentStatusReason,Flow,QHEI,FHR,MSHA,FishSampleCrew,HabitatCrew,DateEntered,VisitNumOld,Source,TapeDown
20101449,10UM101,117281638,bugs,9/2/2010,2010,,MPCA,IWM,,,,,,,,OC,,Exposed banks indicating some hydrologic flashiness. Photo: GW influence.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101450,10UM102,117281639,bugs,9/2/2010,2010,,MPCA,IWM,,,,,,,,OC,,"Bank issues, looks flashy, and features small meanders. Old ditch. Photo: GW influence",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101451,10UM106,117281641,bugs,9/2/2010,2010,,MPCA,IWM,,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101452,10UM107,117281642,bugs,9/2/2010,2010,,MPCA,IWM,,,,,,,,OC,,Photo: GW seep,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101454,10UM113,117281648,bugs,9/1/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101455,10UM121,117281652,bugs,9/1/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101457,10UM050,117281605,bugs,9/14/2010,2010,,MPCA,IWM,,,,,,,,NA,,"TD= 5.85 (US side of road).  Rock was not sampled, although it was a significant portion of the MSHA substrate composition and several riffles were present in reach.",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101458,10UM051,117281606,bugs,9/16/2010,2010,,MPCA,IWM,,,,,,,,NA,,TD=8.74 (US side of bridge),Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101460,10UM080,117281625,bugs,9/14/2010,2010,,MPCA,IWM,,,,,,,,OC,,TD= 2.37 (US culvert),Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101461,10UM081,117281626,bugs,9/16/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101462,10UM089,117281629,bugs,9/16/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101464,10UM091,117281631,bugs,9/16/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101466,10UM092,117281632,bugs,9/15/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101467,10UM093,117281633,bugs,9/15/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101478,10UM096,117281634,bugs,9/15/2010,2010,,MPCA,IWM,,,,,,,,NA,,TD= 4.42,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101479,10UM097,117281635,bugs,9/16/2010,2010,,MPCA,IWM,,,,,,,,NA,,TD= 14.12 (US culvert),Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101480,10UM098,117281636,bugs,9/15/2010,2010,,MPCA,IWM,,,,,,,,NA,,TD= 2.67,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101481,10UM108,117281643,bugs,9/16/2010,2010,,MPCA,IWM,,,,,,,,NA,,"Stream is low gradient, and the bed is predominantly fine substrate.",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101482,10UM109,117281644,bugs,9/15/2010,2010,,MPCA,IWM,,,,,,,,NA,,TD= 4.50,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101483,10UM119,117281650,bugs,9/15/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101484,09UM092,2134524186,bugs,8/26/2010,2010,,MPCA,misc.,,,,,,,,OC,,"Almost no inverts seen in collecting nets. I suspect very low DO, site is just DS of a large beaver impoundment. Originally 09LS026, St Louis phase 1 site.  New watershed boundaries with LIDAR show it is part of UM basin.",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101850,00UM026,3187,bugs,9/14/2010,2010,,MPCA,IWM,,,,,,,,NA,,"Water level is about .4ft. higher than normal. TD=13.28, Faucet snail (invasive species) was observed throughout the reach",Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101851,00UM059,3220,bugs,8/24/2010,2010,,MPCA,IWM,,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101852,00UM065,1119019324,bugs,9/1/2010,2010,,MPCA,IWM,,,,,,,,NA,,color wheel 40,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101853,05UM001,1119010902,bugs,8/23/2010,2010,,MPCA,IWM,,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101854,00UM105,3462,bugs,9/1/2010,2010,,MPCA,IWM,,,,,,,,OC,,Color Wheel - 30,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101855,03LM002,1556967693,bugs,8/16/2010,2010,,MPCA,IWM,,,,,,,,NA,,Recently elevated approx. 1 meter above current level,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101856,03LM003,1556967696,bugs,8/17/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101857,03MN007,3543,bugs,8/5/2010,2010,,MPCA,IWM/class7,,,,,,,,OC,,,Replicate,Replicate: Sufficient and representative sample collected,Not Assessable,Class7/Limited Resource Waters,,,,,,,,,,
20101858,03MN040,3578,bugs,8/5/2010,2010,,MPCA,IWM,,,,,,,,OC,,Color Wheel - 75,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101859,03MN048,3586,bugs,8/12/2010,2010,,MPCA,IWM,,,,,,,,NA,,tape down 20.6,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101860,04LM094,-1855618111,bugs,8/18/2010,2010,,MPCA,IWM,,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101861,04LM094,-1855618111,bugs,8/18/2010,2010,,MPCA,IWM,,,,,,,,OC,,,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101862,04LM100,746392971,bugs,8/17/2010,2010,,MPCA,IWM,,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101863,04LM103,1091541509,bugs,8/18/2010,2010,,MPCA,IWM,,,,,,,,NA,,water level recently elevated approx. 3 m above base flow.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,Butterfield,
20101864,04LM135,-619275982,bugs,8/17/2010,2010,,MPCA,class7,,,,,,,,OC,,,Replicate,Replicate: Sufficient and representative sample collected,Not Assessable,Class7/Limited Resource Waters,,,,,,,,,,
20101868,06UM002,1156193217,bugs,8/24/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101869,07UM097,1556967852,bugs,9/2/2010,2010,,MPCA,IWM,,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101870,08LM018,2134523695,bugs,8/16/2010,2010,,MPCA,stressor ID,,,,,,,,NA,,"Lampreys were observed.  ""Boiling Sand""  groundwater upwelling in scour pool just DS of bridge with very cold water.  Riffle sections overlay a layer of loose clay that is very bouncy, like a trampoline",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101871,08LM035,2134523676,bugs,8/17/2010,2010,,MPCA,stressor ID,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101872,08LM038,2134523675,bugs,8/17/2010,2010,,MPCA,stressor ID,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101873,08MN005,2134523561,bugs,8/25/2010,2010,,MPCA,stressor ID,,,,,,,,NA,,Color Wheel - 85,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101874,08MN051,2134523574,bugs,8/25/2010,2010,,MPCA,stressor ID,,,,,,,,NA,,Color Wheel - 70,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101875,08MN053,2134523576,bugs,8/25/2010,2010,,MPCA,stressor ID,,,,,,,,NA,,Color Wheel - 45,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101876,08MN055,2134523579,bugs,8/25/2010,2010,,MPCA,stressor ID,,,,,,,,NA,,Color Wheel - 60,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101877,08UM074,2134523517,bugs,8/31/2010,2010,,MPCA,IWM,,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101878,08UM075,2134523520,bugs,8/25/2010,2010,,MPCA,IWM,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101879,08UM076,2134523521,bugs,8/25/2010,2010,,MPCA,IWM,,,,,,,,OC,,"Rocky substrate at the US end of reach associated with bank stabilization, not sampled.",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101880,08UM077,2134523522,bugs,8/25/2010,2010,,MPCA,IWM,,,,,,,,OC,,Water was moving very fast which made it hard to sample riffle.  Some samples were taken in the runs.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101881,08UM083,2134523749,bugs,9/1/2010,2010,,MPCA,IWM,,,,,,,,OC,,Color Wheel - 45,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101884,10EM003,-40498282,bugs,8/24/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Color Wheel - 85,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101889,10EM007,1460630452,bugs,8/17/2010,2010,,MPCA,EMAP,,,,,,,,OC,,color wheel 0,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101890,10EM011,-1733620059,bugs,8/10/2010,2010,,MPCA,EMAP,,,,,,,,NA,,color wheel 12,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101894,10EM015,246516059,bugs,8/11/2010,2010,,MPCA,EMAP,,,,,,,,OC,,color wheel 0,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101895,10EM016,-430119168,bugs,8/10/2010,2010,,MPCA,EMAP/IWM,,,,,,,,NA,,nice site through basswood forest/lightly grazed pasture,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101898,10EM019,-1243702527,bugs,8/9/2010,2010,,MPCA,EMAP,,,,,,,,OC,,"color wheel 85.  shallow but >50% reach sampleable, depth 15-20cm, overgrown with reed canary grass",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101900,10EM023,1923360046,bugs,8/19/2010,2010,,MPCA,EMAP,,,,,,,,OC,,color wheel 95,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101901,10EM024,-2050892521,bugs,8/16/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Color Wheel - 50 (No Mirror),Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101902,10EM026,117281451,bugs,9/8/2010,2010,,MPCA,EMAP,,,,,,,,NA,,"water high, but within banks",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101903,10EM027,-1032419572,bugs,8/31/2010,2010,,MPCA,EMAP,,,,,,,,OC,,color wheel 50.  dead zone,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101904,10EM028,858424605,bugs,8/11/2010,2010,,MPCA,EMAP,,,,,,,,NA,,color wheel 20,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101907,10EM035,-2080495367,bugs,8/26/2010,2010,,MPCA,EMAP,,,,,,,,OC,,Color Wheel - 100,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101910,10EM046,274113173,bugs,8/25/2010,2010,,MPCA,EMAP/class7,,,,,,,,OC,,Bridge in reach,Reportable,Reportable: Sufficient and representative sample collected,Not Assessable,Class7/Limited Resource Waters,,,,,,,,,,
20101911,10EM046,274113173,bugs,8/25/2010,2010,,MPCA,EMAP/class7,,,,,,,,OC,,,Replicate,Replicate: Sufficient and representative sample collected,Not Assessable,Class7/Limited Resource Waters,,,,,,,,,,
20101912,10EM047,831287858,bugs,8/19/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Intermittent?? Dindn't see many bugs although fish were common.  Color Wheel - 15,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101913,10EM051,-154599733,bugs,8/23/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Color Wheel - 60,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101915,10EM055,117281690,bugs,9/2/2010,2010,,MPCA,EMAP,,,,,,,,NA,,color wheel 60,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101917,10EM058,-234935376,bugs,8/19/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Color Wheel - 65,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101918,10EM059,1192938993,bugs,8/17/2010,2010,,MPCA,EMAP/IWM/class7,BIO,,,,,,,OC,,Color Wheel - 50,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101919,10EM062,469547358,bugs,8/9/2010,2010,,MPCA,EMAP,,,,,,,,NA,,"color wheel 40.  flags gone, used GPS to find X",Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101920,10EM062,469547358,bugs,8/5/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Color Wheel - 75,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101923,10EM067,624686780,bugs,8/19/2010,2010,,MPCA,EMAP,,,,,,,,OC,,Color Wheel - 45,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101924,10EM067,624686780,bugs,8/19/2010,2010,,MPCA,EMAP,,,,,,,,OC,,Color Wheel - 45,Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101925,10EM068,1849116429,bugs,9/3/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Color wheel - 175,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101927,10EM070,-23462326,bugs,9/20/2010,2010,,MPCA,EMAP,,,,,,,,NA,,"fast flow, water level slightly high",Replicate,Replicate: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101928,10EM070,-23462326,bugs,9/20/2010,2010,,MPCA,EMAP,,,,,,,,NA,,"fast flow, water level slightly high",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101929,10EM071,1271737162,bugs,8/17/2010,2010,,MPCA,EMAP,,,,,,,,OC,,"Channel Condition done by GIS, BJL & JS, 12/01/2011.  Devistated banks!  Color wheel 20",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101930,10EM072,-2005592061,bugs,9/2/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Color Wheel - 275,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101931,10EM075,1642588808,bugs,8/10/2010,2010,,MPCA,EMAP,,,,,,,,NA,,color wheel 10,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101934,10EM078,-1938134551,bugs,8/19/2010,2010,,MPCA,EMAP,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Not Assessable,Class7/Limited Resource Waters,,,,,,,,,,
20101935,10EM079,1508635638,bugs,8/12/2010,2010,,MPCA,EMAP,,,,,,,,NA,,color wheel 15,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101936,10EM082,117281466,bugs,8/30/2010,2010,,MPCA,EMAP,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101937,10EM083,-104000748,bugs,8/16/2010,2010,,MPCA,EMAP,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101938,10EM087,-1993321851,bugs,8/31/2010,2010,,MPCA,EMAP,,,,,,,,NA,,color wheel 40,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101939,10EM092,2134523857,bugs,8/24/2010,2010,,MPCA,EMAP,,,,,,,,NA,,"Only one ""riffle like"" area which was probably man made.  Lots of springs and artesian wells in the area.  Color Wheel - 35",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101941,10EM094,-204587936,bugs,8/17/2010,2010,,MPCA,EMAP,,,,,,,,NA,,color wheel 25,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101942,10EM095,1568595169,bugs,8/10/2010,2010,,MPCA,EMAP,,,,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101943,10EM099,-1433964041,bugs,8/2/2010,2010,,MPCA,EMAP,,,,,,,,OC,,color wheel 55.  sampled between 2 crossings of US and X.  Too much algae and duckweed for 20 samples,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101944,10EM103,-209607427,bugs,9/9/2010,2010,,MPCA,EMAP,,,,,,,,OC,,"old channel, some meandering",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101946,10EM106,1447382650,bugs,8/18/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Color Wheel - 55,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101947,10EM107,724592499,bugs,8/19/2010,2010,,MPCA,EMAP,,,,,,,,NA,,Stream recently elevated approx. 1m from base flow.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101949,10EM110,-231505608,bugs,8/9/2010,2010,,MPCA,EMAP/class7,,,,,,,,OC,,"tape down 4.63, very minimal flow, entire reach choked with grasses",Reportable,Reportable: Sufficient and representative sample collected,Not Assessable,Class7/Limited Resource Waters,,,,,,,,,,
20101953,10EM115,219556390,bugs,8/17/2010,2010,,MPCA,EMAP,,,,,,,,OC,,color wheel 10,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101954,10EM116,-2109502289,bugs,8/18/2010,2010,,MPCA,EMAP,,,,,,,,OC,,Ditch was slow moving and flooded.  Could be due to a beaver dam downstream.,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101956,10EM118,117281473,bugs,9/7/2010,2010,,MPCA,EMAP,,,,,,,,OC,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101957,10EM119,-1761282876,bugs,8/11/2010,2010,,MPCA,EMAP,,,,,,,,OC,,"color wheel 0, ditch is starting to meander within ditch walls, probably close to getting cleaned",Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
20101960,10EM122,1556553333,bugs,8/24/2010,2010,,MPCA,EMAP,,,9895,,,,,NA,,,Reportable,Reportable: Sufficient and representative sample collected,Assessable,,,,,,,,,,,
