FishSampleID_IDNR,FishSpeciesCode_IDNR,TaxonSortID,Common_Name,CountOfIndividuals,GearRun_IDNR
11778,SVR,122,silver redhorse,1,2BE
11778,CCF,123,channel catfish,3,1BE
11778,CCF,123,channel catfish,2,2BE
11778,BRS,146,brook silverside,1,1SH
11778,SMB,168,smallmouth bass,3,1BE
11778,SMB,168,smallmouth bass,2,1SH
11778,SMB,168,smallmouth bass,13,2BE
11778,BLG,173,bluegill,1,1SH
11778,WAE,178,walleye,1,1BE
11778,LOP,187,logperch,1,1BE
11778,LOP,187,logperch,1,2BE
11778,JOD,191,johnny darter,2,1SH
11778,BAD,195,banded darter,16,1SH
11778,FRD,207,freshwater drum,4,1BE
11778,FRD,207,freshwater drum,19,2BE
11779,LOG,13,longnose gar,2,2BE
11779,GZS,20,gizzard shad,2,1BE
11779,GZS,20,gizzard shad,5,2BE
11779,CAP,46,common carp,1,1BE
11779,CAP,46,common carp,8,2BE
11779,RDS,72,redfin shiner,1,1SH
11779,SFS,76,spotfin shiner,14,1BE
11779,SFS,76,spotfin shiner,289,1SH
11779,SFS,76,spotfin shiner,6,2BE
11779,BLS,82,bluntnose minnow,3,1BE
11779,BLS,82,bluntnose minnow,84,1SH
11779,BLS,82,bluntnose minnow,2,2BE
11779,BUM,83,bullhead minnow,1,1SH
11779,SAS,95,sand shiner,2,1BE
11779,SAS,95,sand shiner,43,1SH
11779,SAS,95,sand shiner,1,2BE
11779,RYS,97,rosyface shiner,2,1SH
11779,ULL,107,quillback,3,1BE
11779,NHS,116,northern hog sucker,2,1BE
11779,NHS,116,northern hog sucker,7,2BE
11779,RVR,118,river redhorse,2,1BE
11779,RVR,118,river redhorse,1,2BE
11779,SHR,119,shorthead redhorse,40,1BE
11779,SHR,119,shorthead redhorse,29,2BE
11779,GOR,121,golden redhorse,15,1BE
11779,GOR,121,golden redhorse,7,2BE
11779,SVR,122,silver redhorse,1,1BE
11779,SVR,122,silver redhorse,4,2BE
11779,CCF,123,channel catfish,11,1BE
11779,CCF,123,channel catfish,16,2BE
11779,FCF,128,flathead catfish,2,1BE
11779,ROB,165,rock bass,1,1BE
11779,LMB,166,largemouth bass,1,1BE
11779,LMB,166,largemouth bass,16,1SH
11779,SMB,168,smallmouth bass,21,1BE
11779,SMB,168,smallmouth bass,16,2BE
11779,GSF,170,green sunfish,1,1BE
11779,GSF,170,green sunfish,1,1SH
11779,BLG,173,bluegill,9,1BE
11779,BLG,173,bluegill,30,1SH
11779,LOS,176,longear sunfish,4,1BE
11779,LOS,176,longear sunfish,2,1SH
11779,ORS,177,orangespotted sunfish,3,1SH
11779,WAE,178,walleye,1,1BE
11779,WAE,178,walleye,3,2BE
11779,LOP,187,logperch,2,2BE
11779,FRD,207,freshwater drum,8,1BE
11779,FRD,207,freshwater drum,5,2BE
11780,LOG,13,longnose gar,1,1BE
11780,LOG,13,longnose gar,3,2BE
11780,GZS,20,gizzard shad,1,2BE
11780,NOP,40,northern pike,1,2BE
11780,CAP,46,common carp,3,1BE
11780,CAP,46,common carp,2,2BE
11780,HOC,52,hornyhead chub,2,1BE
11780,SFS,76,spotfin shiner,5,1BE
11780,SFS,76,spotfin shiner,92,1SH
11780,BLS,82,bluntnose minnow,35,1SH
11780,SAS,95,sand shiner,1,1BE
11780,SAS,95,sand shiner,5,1SH
11780,RYS,97,rosyface shiner,5,1SH
11780,MMS,101,mimic shiner,1,1BE
11780,ULL,107,quillback,1,1BE
11780,ULL,107,quillback,4,2BE
11780,NHS,116,northern hog sucker,4,1BE
11780,NHS,116,northern hog sucker,3,2BE
11780,RVR,118,river redhorse,1,2BE
11780,SHR,119,shorthead redhorse,37,1BE
11780,SHR,119,shorthead redhorse,37,2BE
11780,BLR,120,black redhorse,1,1BE
11780,GOR,121,golden redhorse,22,1BE
11780,GOR,121,golden redhorse,26,2BE
11780,SVR,122,silver redhorse,2,1BE
11780,CCF,123,channel catfish,11,1BE
11780,CCF,123,channel catfish,10,2BE
11780,BLT,143,blackstripe topminnow,2,1SH
11780,BRS,146,brook silverside,19,1SH
11780,BLC,163,black crappie,3,1SH
11780,ROB,165,rock bass,4,1SH
11780,ROB,165,rock bass,1,2BE
11780,LMB,166,largemouth bass,6,1SH
11780,SMB,168,smallmouth bass,12,1BE
11780,SMB,168,smallmouth bass,1,1SH
11780,SMB,168,smallmouth bass,16,2BE
11780,BLG,173,bluegill,1,1SH
11780,LOS,176,longear sunfish,17,1SH
11780,ORS,177,orangespotted sunfish,3,1SH
11780,WAE,178,walleye,1,1BE
11780,WAE,178,walleye,1,2BE
11780,BLD,181,blackside darter,2,1SH
11780,JOD,191,johnny darter,1,1SH
11780,FRD,207,freshwater drum,3,1BE
11780,FRD,207,freshwater drum,2,2BE
11781,GZS,20,gizzard shad,78,1BE
11781,GZS,20,gizzard shad,6,1SH
11781,GZS,20,gizzard shad,22,2BE
11781,THS,21,threadfin shad,1,1BE
11781,CAP,46,common carp,2,1BE
11781,CAP,46,common carp,3,2BE
11781,COS,54,central stoneroller,1,1SH
11781,SUM,56,suckermouth minnow,1,1SH
11781,SFS,76,spotfin shiner,1,1BE
11781,SFS,76,spotfin shiner,56,1SH
11781,SFS,76,spotfin shiner,4,2BE
11781,FHM,81,fathead minnow,1,1SH
11781,BLS,82,bluntnose minnow,6,1BE
11781,BLS,82,bluntnose minnow,55,1SH
11781,BLS,82,bluntnose minnow,2,2BE
11781,BUM,83,bullhead minnow,1,1BE
11781,BUM,83,bullhead minnow,19,1SH
11781,BUM,83,bullhead minnow,1,2BE
11781,EMS,85,emerald shiner,15,1SH
11781,SAS,95,sand shiner,47,1SH
11781,SAB,105,smallmouth buffalo,1,1BE
11781,ULL,107,quillback,1,1BE
11781,SHR,119,shorthead redhorse,1,1BE
11781,GOR,121,golden redhorse,3,1BE
11781,GOR,121,golden redhorse,5,2BE
11781,SVR,122,silver redhorse,1,1BE
11781,CCF,123,channel catfish,2,1BE
11781,CCF,123,channel catfish,1,2BE
11781,FCF,128,flathead catfish,1,1BE
11781,BLT,143,blackstripe topminnow,1,1BE
11781,BRS,146,brook silverside,7,1SH
11781,BRS,146,brook silverside,4,2BE
11781,WHC,164,white crappie,1,1BE
11781,LMB,166,largemouth bass,8,1BE
11781,LMB,166,largemouth bass,2,1SH
11781,LMB,166,largemouth bass,16,2BE
11781,SMB,168,smallmouth bass,2,1BE
11781,SMB,168,smallmouth bass,2,1SH
11781,SMB,168,smallmouth bass,2,2BE
11781,GSF,170,green sunfish,3,2BE
11781,BLG,173,bluegill,23,1BE
11781,BLG,173,bluegill,8,1SH
11781,BLG,173,bluegill,21,2BE
11781,LOS,176,longear sunfish,7,1SH
11781,LOS,176,longear sunfish,2,2BE
11781,BLD,181,blackside darter,1,1SH
11781,LOP,187,logperch,1,1BE
11781,LOP,187,logperch,1,1SH
11781,FRD,207,freshwater drum,1,1BE
11781,FRD,207,freshwater drum,5,2BE
11781,ROG,208,round goby,3,1SH
11782,BOW,15,bowfin,2,1BE
11782,GZS,20,gizzard shad,1,1BE
11782,GZS,20,gizzard shad,4,1SH
11782,GZS,20,gizzard shad,3,2BE
11782,CEM,38,central mudminnow,2,1SH
11782,GRP,39,grass pickerel,11,1BE
11782,GRP,39,grass pickerel,20,1SH
11782,NOP,40,northern pike,5,1BE
11782,NOP,40,northern pike,3,1SH
11782,CAP,46,common carp,1,1BE
11782,CAP,46,common carp,1,2BE
11782,SFS,76,spotfin shiner,11,1BE
11782,SFS,76,spotfin shiner,10,2BE
11782,BLS,82,bluntnose minnow,1,1BE
11782,BLS,82,bluntnose minnow,24,2BE
11782,RCS,90,ironcolor shiner,3,1SH
11782,BGB,104,bigmouth buffalo,6,1BE
11782,BKB,106,black buffalo,1,1BE
11782,ULL,107,quillback,2,1BE
11782,ULL,107,quillback,2,2BE
11782,SDS,113,spotted sucker,2,1BE
11782,SDS,113,spotted sucker,2,1SH
11782,CCS,114,creek chubsucker,3,1BE
11782,CCS,114,creek chubsucker,3,1SH
11782,RVR,118,river redhorse,1,1BE
11782,RVR,118,river redhorse,2,2BE
11782,SHR,119,shorthead redhorse,2,1BE
11782,SHR,119,shorthead redhorse,5,2BE
11782,GOR,121,golden redhorse,2,1BE
11782,GOR,121,golden redhorse,4,2BE
11782,SVR,122,silver redhorse,1,1BE
11782,SVR,122,silver redhorse,1,2BE
11782,CCF,123,channel catfish,2,2BE
11782,FCF,128,flathead catfish,4,1BE
11782,FCF,128,flathead catfish,2,2BE
11782,TPM,130,tadpole madtom,2,1SH
11782,PRP,137,pirate perch,3,1BE
11782,PRP,137,pirate perch,5,1SH
11782,SHT,142,starhead topminnow,13,1SH
11782,BLC,163,black crappie,1,1BE
11782,BLC,163,black crappie,8,1SH
11782,ROB,165,rock bass,2,1BE
11782,ROB,165,rock bass,1,2BE
11782,LMB,166,largemouth bass,29,1BE
11782,LMB,166,largemouth bass,39,1SH
11782,LMB,166,largemouth bass,2,2BE
11782,SMB,168,smallmouth bass,5,1BE
11782,SMB,168,smallmouth bass,4,2BE
11782,WAM,169,warmouth,2,1BE
11782,WAM,169,warmouth,1,1SH
11782,GSF,170,green sunfish,5,1BE
11782,GSF,170,green sunfish,2,1SH
11782,GSF,170,green sunfish,1,2BE
11782,BLG,173,bluegill,35,1BE
11782,BLG,173,bluegill,42,1SH
11782,BLG,173,bluegill,13,2BE
11782,PUD,175,pumpkinseed,1,1BE
11783,GRP,39,grass pickerel,2,1ES
11783,GOS,48,golden shiner,1,1ES
11783,HOC,52,hornyhead chub,107,1ES
11783,COS,54,central stoneroller,2,1ES
11783,STS,70,striped shiner,190,1ES
11783,RDS,72,redfin shiner,1,1ES
11783,BLS,82,bluntnose minnow,49,1ES
11783,RYS,97,rosyface shiner,4,1ES
11783,WHS,111,white sucker,2,1ES
11783,GOR,121,golden redhorse,3,1ES
11783,YEB,125,yellow bullhead,1,1ES
11783,SLM,132,slender madtom,19,1ES
11783,SMB,168,smallmouth bass,6,1ES
11783,GSF,170,green sunfish,52,1ES
11783,JOD,191,johnny darter,5,1ES
11783,FAD,202,fantail darter,7,1ES
11784,CRC,50,creek chub,13,1ES
11784,HOC,52,hornyhead chub,51,1ES
11784,COS,54,central stoneroller,4,1ES
11784,STS,70,striped shiner,558,1ES
11784,RDS,72,redfin shiner,73,1ES
11784,BLS,82,bluntnose minnow,143,1ES
11784,SJM,89,silverjaw minnow,2,1ES
11784,SAS,95,sand shiner,110,1ES
11784,RYS,97,rosyface shiner,33,1ES
11784,WHS,111,white sucker,23,1ES
11784,GOR,121,golden redhorse,11,1ES
11784,YEB,125,yellow bullhead,4,1ES
11784,SLM,132,slender madtom,4,1ES
11784,LMB,166,largemouth bass,4,1ES
11784,SMB,168,smallmouth bass,9,1ES
11784,GSF,170,green sunfish,18,1ES
11784,BLG,173,bluegill,5,1ES
11784,JOD,191,johnny darter,30,1ES
11785,CAP,46,common carp,1,1ES
11785,CRC,50,creek chub,3,1ES
11785,HOC,52,hornyhead chub,87,1ES
11785,COS,54,central stoneroller,134,1ES
11785,STS,70,striped shiner,210,1ES
11785,RDS,72,redfin shiner,2,1ES
11785,SFS,76,spotfin shiner,156,1ES
11785,BLS,82,bluntnose minnow,93,1ES
11785,EMS,85,emerald shiner,12,1ES
11785,SAS,95,sand shiner,57,1ES
11785,RYS,97,rosyface shiner,70,1ES
11785,MMS,101,mimic shiner,125,1ES
11785,NHS,116,northern hog sucker,32,1ES
11785,BLR,120,black redhorse,32,1ES
11785,GOR,121,golden redhorse,13,1ES
11785,STC,129,stonecat,4,1ES
11785,BLT,143,blackstripe topminnow,2,1ES
11785,ROB,165,rock bass,7,1ES
11785,LMB,166,largemouth bass,1,1ES
11785,SMB,168,smallmouth bass,5,1ES
11785,GSF,170,green sunfish,1,1ES
11785,LOS,176,longear sunfish,10,1ES
11785,BLD,181,blackside darter,2,1ES
11785,SHD,186,slenderhead darter,6,1ES
11785,LOP,187,logperch,2,1ES
11785,JOD,191,johnny darter,22,1ES
11785,BAD,195,banded darter,40,1ES
11785,RAD,197,rainbow darter,14,1ES
11785,FAD,202,fantail darter,2,1ES
11786,GRP,39,grass pickerel,7,1ES
11786,HOC,52,hornyhead chub,3,1ES
11786,STS,70,striped shiner,78,1ES
11786,RDS,72,redfin shiner,2,1ES
11786,SFS,76,spotfin shiner,85,1ES
11786,BLS,82,bluntnose minnow,105,1ES
11786,SAS,95,sand shiner,11,1ES
11786,RYS,97,rosyface shiner,8,1ES
11786,MMS,101,mimic shiner,9,1ES
11786,NHS,116,northern hog sucker,11,1ES
11786,BLR,120,black redhorse,59,1ES
11786,GOR,121,golden redhorse,29,1ES
11786,BLT,143,blackstripe topminnow,3,1ES
11786,ROB,165,rock bass,10,1ES
11786,LMB,166,largemouth bass,9,1ES
11786,SMB,168,smallmouth bass,11,1ES
11786,GSF,170,green sunfish,10,1ES
11786,BLG,173,bluegill,3,1ES
11786,LOS,176,longear sunfish,24,1ES
11786,BLD,181,blackside darter,4,1ES
11786,JOD,191,johnny darter,6,1ES
11786,BAD,195,banded darter,2,1ES
11786,RAD,197,rainbow darter,3,1ES
11787,GRP,39,grass pickerel,4,1ES
11787,CRC,50,creek chub,5,1ES
11787,HOC,52,hornyhead chub,120,1ES
11787,COS,54,central stoneroller,56,1ES
11787,STS,70,striped shiner,272,1ES
11787,SFS,76,spotfin shiner,36,1ES
11787,BLS,82,bluntnose minnow,47,1ES
11787,RYS,97,rosyface shiner,56,1ES
11787,WHS,111,white sucker,1,1ES
11787,NHS,116,northern hog sucker,14,1ES
11787,GOR,121,golden redhorse,2,1ES
11787,CCF,123,channel catfish,1,1ES
11787,YEB,125,yellow bullhead,6,1ES
11787,SLM,132,slender madtom,4,1ES
11787,BLT,143,blackstripe topminnow,6,1ES
11787,ROB,165,rock bass,74,1ES
11787,LMB,166,largemouth bass,10,1ES
11787,SMB,168,smallmouth bass,10,1ES
11787,GSF,170,green sunfish,4,1ES
11787,LOS,176,longear sunfish,109,1ES
11787,JOD,191,johnny darter,7,1ES
11787,BAD,195,banded darter,31,1ES
11787,RAD,197,rainbow darter,46,1ES
11787,FAD,202,fantail darter,2,1ES
11787,LED,203,least darter,3,1ES
11788,CRC,50,creek chub,1,1ES
11788,HOC,52,hornyhead chub,91,1ES
11788,COS,54,central stoneroller,24,1ES
11788,STS,70,striped shiner,240,1ES
11788,SFS,76,spotfin shiner,10,1ES
11788,BLS,82,bluntnose minnow,15,1ES
11788,RYS,97,rosyface shiner,21,1ES
11788,WHS,111,white sucker,1,1ES
11788,ROB,165,rock bass,29,1ES
11788,SMB,168,smallmouth bass,92,1ES
11788,GSF,170,green sunfish,22,1ES
11788,BLG,173,bluegill,2,1ES
11788,JOD,191,johnny darter,2,1ES
11788,BAD,195,banded darter,1,1ES
11789,CAP,46,common carp,1,1ES
11789,CRC,50,creek chub,4,1ES
11789,HOC,52,hornyhead chub,96,1ES
11789,COS,54,central stoneroller,38,1ES
11789,STS,70,striped shiner,448,1ES
11789,BLS,82,bluntnose minnow,5,1ES
11789,EMS,85,emerald shiner,1,1ES
11789,RYS,97,rosyface shiner,32,1ES
11789,YEB,125,yellow bullhead,1,1ES
11789,ROB,165,rock bass,21,1ES
11789,LMB,166,largemouth bass,1,1ES
11789,SMB,168,smallmouth bass,13,1ES
11789,GSF,170,green sunfish,6,1ES
11789,BLG,173,bluegill,8,1ES
11789,BAD,195,banded darter,9,1ES
11790,CRC,50,creek chub,12,1PE
11790,HOC,52,hornyhead chub,23,1PE
11790,COS,54,central stoneroller,30,1PE
11790,STS,70,striped shiner,10,1PE
11790,BLS,82,bluntnose minnow,9,1PE
11790,SJM,89,silverjaw minnow,47,1PE
11790,SAS,95,sand shiner,15,1PE
11790,RYS,97,rosyface shiner,3,1PE
11790,YEB,125,yellow bullhead,1,1PE
11790,ROB,165,rock bass,17,1PE
11790,JOD,191,johnny darter,1,1PE
11790,BAD,195,banded darter,1,1PE
11791,CRC,50,creek chub,5,1ES
11791,HOC,52,hornyhead chub,143,1ES
11791,COS,54,central stoneroller,76,1ES
11791,STS,70,striped shiner,242,1ES
11791,RDS,72,redfin shiner,8,1ES
11791,SFS,76,spotfin shiner,50,1ES
11791,BLS,82,bluntnose minnow,103,1ES
11791,SAS,95,sand shiner,6,1ES
11791,RYS,97,rosyface shiner,65,1ES
11791,WHS,111,white sucker,1,1ES
11791,STC,129,stonecat,2,1ES
11791,TPM,130,tadpole madtom,1,1ES
11791,ROB,165,rock bass,9,1ES
11791,SMB,168,smallmouth bass,5,1ES
11791,GSF,170,green sunfish,1,1ES
11791,LOS,176,longear sunfish,40,1ES
11791,JOD,191,johnny darter,2,1ES
11791,BAD,195,banded darter,12,1ES
11791,RAD,197,rainbow darter,155,1ES
11791,FAD,202,fantail darter,9,1ES
11791,LED,203,least darter,1,1ES
11792,CRC,50,creek chub,8,1PE
11792,HOC,52,hornyhead chub,202,1PE
11792,COS,54,central stoneroller,101,1PE
11792,STS,70,striped shiner,41,1PE
11792,BLS,82,bluntnose minnow,92,1PE
11792,SAS,95,sand shiner,9,1PE
11792,WHS,111,white sucker,1,1PE
11792,YEB,125,yellow bullhead,1,1PE
11792,TPM,130,tadpole madtom,2,1PE
11792,ROB,165,rock bass,12,1PE
11792,JOD,191,johnny darter,49,1PE
11793,GRP,39,grass pickerel,8,1ES
11793,BLS,82,bluntnose minnow,4,1ES
11793,SAS,95,sand shiner,2,1ES
11793,YEB,125,yellow bullhead,1,1ES
11793,BLT,143,blackstripe topminnow,8,1ES
11793,LMB,166,largemouth bass,1,1ES
11793,SMB,168,smallmouth bass,4,1ES
11793,GSF,170,green sunfish,2,1ES
11793,BLG,173,bluegill,1,1ES
11793,LOS,176,longear sunfish,3,1ES
11793,JOD,191,johnny darter,14,1ES
11793,BAD,195,banded darter,3,1ES
11793,RAD,197,rainbow darter,24,1ES
11793,FAD,202,fantail darter,3,1ES
11794,CRC,50,creek chub,80,1ES
11794,HOC,52,hornyhead chub,163,1ES
11794,COS,54,central stoneroller,30,1ES
11794,STS,70,striped shiner,120,1ES
11794,RDS,72,redfin shiner,5,1ES
11794,SFS,76,spotfin shiner,3,1ES
11794,BLS,82,bluntnose minnow,35,1ES
11794,SAS,95,sand shiner,33,1ES
11794,RYS,97,rosyface shiner,48,1ES
11794,WHS,111,white sucker,4,1ES
11794,YEB,125,yellow bullhead,3,1ES
11794,ROB,165,rock bass,13,1ES
11794,LMB,166,largemouth bass,12,1ES
11794,SMB,168,smallmouth bass,6,1ES
11794,GSF,170,green sunfish,26,1ES
11794,LOS,176,longear sunfish,7,1ES
11794,SHD,186,slenderhead darter,1,1ES
11794,JOD,191,johnny darter,39,1ES
11794,BAD,195,banded darter,44,1ES
11794,RAD,197,rainbow darter,29,1ES
12046,GZS,20,gizzard shad,7,1BE
12046,GZS,20,gizzard shad,1,2BE
12046,CAP,46,common carp,8,1BE
12046,CAP,46,common carp,3,2BE
12046,SFS,76,spotfin shiner,15,1BE
12046,SFS,76,spotfin shiner,26,1SH
12046,SES,77,steelcolor shiner,19,1BE
12046,BUM,83,bullhead minnow,10,1BE
12046,EMS,85,emerald shiner,5,1BE
12046,SAB,105,smallmouth buffalo,4,1BE
12046,SAB,105,smallmouth buffalo,1,1SH
12046,SAB,105,smallmouth buffalo,3,2BE
12046,ULL,107,quillback,3,1BE
12046,ULL,107,quillback,1,1SH
12046,ULL,107,quillback,2,2BE
12046,RVC,108,river carpsucker,11,1BE
12046,RVC,108,river carpsucker,2,2BE
12046,HFC,109,highfin carpsucker,1,1BE
12046,SHR,119,shorthead redhorse,6,1BE
12046,SHR,119,shorthead redhorse,2,2BE
12046,GOR,121,golden redhorse,1,2BE
12046,CCF,123,channel catfish,17,1BE
12046,CCF,123,channel catfish,2,2BE
12046,FCF,128,flathead catfish,1,1BE
12046,SPB,167,spotted bass,1,1BE
12046,GSF,170,green sunfish,2,1BE
12046,LOS,176,longear sunfish,4,1BE
12046,LOP,187,logperch,1,1BE
12046,FRD,207,freshwater drum,11,1BE
12046,FRD,207,freshwater drum,4,2BE
12047,SHG,12,shortnose gar,1,1BE
12047,LOG,13,longnose gar,2,1BE
12047,GZS,20,gizzard shad,2,1BE
12047,GOL,22,goldeye,1,1BE
12047,CAP,46,common carp,9,1BE
12047,SUM,56,suckermouth minnow,2,1SH
12047,SVC,62,silver chub,1,1BE
12047,SVM,65,Mississippi silvery minnow,1,1BE
12047,SFS,76,spotfin shiner,35,1BE
12047,SFS,76,spotfin shiner,27,1SH
12047,SES,77,steelcolor shiner,21,1BE
12047,SES,77,steelcolor shiner,1,1SH
12047,BUM,83,bullhead minnow,8,1BE
12047,SJM,89,silverjaw minnow,1,1SH
12047,SAS,95,sand shiner,4,1BE
12047,SAB,105,smallmouth buffalo,1,1BE
12047,ULL,107,quillback,2,1BE
12047,RVC,108,river carpsucker,18,1BE
12047,SHR,119,shorthead redhorse,5,1BE
12047,CCF,123,channel catfish,15,1BE
12047,FCF,128,flathead catfish,2,1BE
12047,WHC,164,white crappie,1,1BE
12047,SPB,167,spotted bass,2,1BE
12047,DUD,182,dusky darter,1,1BE
12047,FRD,207,freshwater drum,8,1BE
12048,SVL,2,silver lamprey,1,1BE
12048,SHG,12,shortnose gar,1,1BE
12048,LOG,13,longnose gar,1,2BE
12048,GZS,20,gizzard shad,9,1BE
12048,GZS,20,gizzard shad,12,2BE
12048,CAP,46,common carp,5,1BE
12048,CAP,46,common carp,5,2BE
12048,SVC,62,silver chub,3,1BE
12048,SFS,76,spotfin shiner,33,1BE
12048,SFS,76,spotfin shiner,42,1SH
12048,SFS,76,spotfin shiner,76,2BE
12048,SES,77,steelcolor shiner,1,1SH
12048,SES,77,steelcolor shiner,21,2BE
12048,BLS,82,bluntnose minnow,1,1BE
12048,BLS,82,bluntnose minnow,39,1SH
12048,BLS,82,bluntnose minnow,1,2BE
12048,BUM,83,bullhead minnow,5,1BE
12048,BUM,83,bullhead minnow,34,1SH
12048,BUM,83,bullhead minnow,14,2BE
12048,EMS,85,emerald shiner,50,1BE
12048,EMS,85,emerald shiner,2,1SH
12048,EMS,85,emerald shiner,61,2BE
12048,RVS,86,river shiner,2,1BE
12048,RVS,86,river shiner,10,1SH
12048,RVS,86,river shiner,3,2BE
12048,SJM,89,silverjaw minnow,32,1SH
12048,SAS,95,sand shiner,2,1BE
12048,SAS,95,sand shiner,40,1SH
12048,ULL,107,quillback,5,1BE
12048,ULL,107,quillback,2,2BE
12048,RVC,108,river carpsucker,10,1BE
12048,RVC,108,river carpsucker,29,1SH
12048,RVC,108,river carpsucker,9,2BE
12048,HFC,109,highfin carpsucker,3,1BE
12048,HFC,109,highfin carpsucker,1,2BE
12048,NHS,116,northern hog sucker,1,1SH
12048,SHR,119,shorthead redhorse,7,2BE
12048,GOR,121,golden redhorse,2,1BE
12048,GOR,121,golden redhorse,5,2BE
12048,CCF,123,channel catfish,2,1BE
12048,CCF,123,channel catfish,3,1SH
12048,CCF,123,channel catfish,3,2BE
12048,FCF,128,flathead catfish,1,1BE
12048,FCF,128,flathead catfish,1,1SH
12048,FCF,128,flathead catfish,4,2BE
12048,WHB,158,white bass,1,1BE
12048,LMB,166,largemouth bass,1,1BE
12048,LMB,166,largemouth bass,1,1SH
12048,LMB,166,largemouth bass,4,2BE
12048,SPB,167,spotted bass,1,1BE
12048,SPB,167,spotted bass,5,2BE
12048,SMB,168,smallmouth bass,1,2BE
12048,GSF,170,green sunfish,1,2BE
12048,BLG,173,bluegill,1,1BE
12048,BLG,173,bluegill,2,2BE
12048,LOS,176,longear sunfish,5,1BE
12048,LOS,176,longear sunfish,1,1SH
12048,LOS,176,longear sunfish,19,2BE
12048,WAE,178,walleye,1,1BE
12048,DUD,182,dusky darter,1,2BE
12048,LOP,187,logperch,2,2BE
12048,FRD,207,freshwater drum,14,1BE
12048,FRD,207,freshwater drum,16,2BE
12049,GZS,20,gizzard shad,3,1BE
12049,GZS,20,gizzard shad,2,2BE
12049,CAP,46,common carp,9,1BE
12049,CAP,46,common carp,2,2BE
12049,SFS,76,spotfin shiner,12,1BE
12049,SFS,76,spotfin shiner,25,1SH
12049,SES,77,steelcolor shiner,3,1BE
12049,SES,77,steelcolor shiner,1,1SH
12049,BLS,82,bluntnose minnow,1,1BE
12049,BLS,82,bluntnose minnow,83,1SH
12049,BLS,82,bluntnose minnow,77,2BE
12049,RVS,86,river shiner,6,1SH
12049,SJM,89,silverjaw minnow,50,1SH
12049,SAS,95,sand shiner,1,1BE
12049,SAS,95,sand shiner,28,1SH
12049,ULL,107,quillback,4,1BE
12049,ULL,107,quillback,2,1SH
12049,RVC,108,river carpsucker,1,1BE
12049,HFC,109,highfin carpsucker,4,1BE
12049,HFC,109,highfin carpsucker,25,1SH
12049,HFC,109,highfin carpsucker,4,2BE
12049,WHS,111,white sucker,1,1SH
12049,NHS,116,northern hog sucker,2,1BE
12049,NHS,116,northern hog sucker,1,1SH
12049,RVR,118,river redhorse,1,2BE
12049,SHR,119,shorthead redhorse,2,2BE
12049,BLR,120,black redhorse,1,2BE
12049,GOR,121,golden redhorse,21,1BE
12049,GOR,121,golden redhorse,2,1SH
12049,GOR,121,golden redhorse,18,2BE
12049,SVR,122,silver redhorse,5,2BE
12049,CCF,123,channel catfish,1,2BE
12049,BLT,143,blackstripe topminnow,2,1SH
12049,MOF,145,mosquitofish,12,1SH
12049,BRS,146,brook silverside,2,1BE
12049,BLC,163,black crappie,1,2BE
12049,LMB,166,largemouth bass,1,1BE
12049,LMB,166,largemouth bass,1,2BE
12049,SPB,167,spotted bass,3,1BE
12049,SPB,167,spotted bass,2,2BE
12049,SMB,168,smallmouth bass,2,1BE
12049,SMB,168,smallmouth bass,1,1SH
12049,SMB,168,smallmouth bass,3,2BE
12049,BLG,173,bluegill,2,1BE
12049,RSF,174,redear sunfish,1,1BE
12049,RSF,174,redear sunfish,70,2BE
12049,LOS,176,longear sunfish,1,1BE
12049,LOS,176,longear sunfish,11,1SH
12049,LOS,176,longear sunfish,4,2BE
12049,FRD,207,freshwater drum,2,1BE
12049,FRD,207,freshwater drum,3,2BE
12050,CAP,46,common carp,2,1ES
12050,CRC,50,creek chub,82,1ES
12050,COS,54,central stoneroller,37,1ES
12050,SUM,56,suckermouth minnow,9,1ES
12050,SVM,65,Mississippi silvery minnow,1,1ES
12050,RDS,72,redfin shiner,1,1ES
12050,SFS,76,spotfin shiner,37,1ES
12050,SES,77,steelcolor shiner,19,1ES
12050,BLS,82,bluntnose minnow,24,1ES
12050,SJM,89,silverjaw minnow,2,1ES
12050,SAS,95,sand shiner,13,1ES
12050,WHS,111,white sucker,17,1ES
12050,YEB,125,yellow bullhead,1,1ES
12050,BLT,143,blackstripe topminnow,2,1ES
12050,LMB,166,largemouth bass,3,1ES
12050,GSF,170,green sunfish,20,1ES
12050,BLG,173,bluegill,10,1ES
12050,LOS,176,longear sunfish,1,1ES
12050,JOD,191,johnny darter,25,1ES
12050,ORD,199,orangethroat darter,7,1ES
12051,CRC,50,creek chub,24,1ES
12051,COS,54,central stoneroller,86,1ES
12051,SUM,56,suckermouth minnow,1,1ES
12051,RDS,72,redfin shiner,1,1ES
12051,SFS,76,spotfin shiner,20,1ES
12051,SES,77,steelcolor shiner,13,1ES
12051,BLS,82,bluntnose minnow,19,1ES
12051,SJM,89,silverjaw minnow,7,1ES
12051,SAS,95,sand shiner,8,1ES
12051,WHS,111,white sucker,7,1ES
12051,SDS,113,spotted sucker,1,1ES
12051,YEB,125,yellow bullhead,1,1ES
12051,BRM,135,brindled madtom,1,1ES
12051,SPB,167,spotted bass,1,1ES
12051,GSF,170,green sunfish,6,1ES
12051,LOS,176,longear sunfish,2,1ES
12051,BLD,181,blackside darter,2,1ES
12051,JOD,191,johnny darter,15,1ES
