FieldNum,WBName,Location,LAT8xDD,LON8xDD,County,State,DrainSqMi,Gradient,HUC8,HUC8_name,HUC10,HUC11,HUC12,Group_ID,Group_name,Basin,Reference,EcoLevel3,EcoLevel3Name,EcoLevel4,Province,Section,Subsection,PhysioProv,PhysioSect,DNRFisheries_area,Comments,FishRegion,FishClass,FishClassName,InvertClass,InvertClassName,AgPercent,RangePercent,AgRangePercent,UrbanPercent,ForestPercent,WetlandPercent,WaterPercent,MiningPercent,DisturbedPercent,TotalPercent,LUSource,TotalScore_Combined
06SC110,Mud Creek,"Downstream of CR 5, 4 mi. W of Brook Park",45.95227843,-93.16465768,Kanabec,MN,17.01702793,0.757000029,07030004,Snake River,0703000406,07030004080,070300040601,0703000406-01,Mud Creek,SC,FALSE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,6,Northern Headwaters,4,Northern Forest Streams GP,3.9,35.6,39.5,2.7,36.3,17.9,3.6,0,42.2,100,nlcd2001,54.13108458
06SC111,Rice Creek,"Upstream of Hwy 70, 3 mi. W of Grasston",45.78587023,-93.20706932,Kanabec,MN,26.20749483,0.0438,07030004,Snake River,0703000405,07030004030,070300040503,0703000405-01,Middle Snake River,SC,FALSE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,7,Low Gradient,4,Northern Forest Streams GP,38.2,24.6,62.8,4.5,19.2,11.9,1.6,0,67.3,100,nlcd2001,58.9053913
06SC112,Snake River,"Along 150th Ave, 4 mi. SE of Mora",45.79950946,-93.23993674,Kanabec,MN,684.2224075,0.194999993,07030004,Snake River,0703000405,07030004030,070300040504,0703000405-01,Middle Snake River,SC,TRUE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,4,Northern Rivers,1,Northern Forest Rivers,5.8,19.5,25.3,2.8,57.6,13.3,0.9,0,28.1,99.9,nlcd2001,61.45082543
06SC113,Trib. to Snake River,"Downstream of CR 17, 4 mi. SE of Mora",45.81666211,-93.25363909,Kanabec,MN,7.828298486,2.085700035,07030004,Snake River,0703000405,07030004030,070300040504,0703000405-01,Middle Snake River,SC,FALSE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,6,Northern Headwaters,,,32.8,47.2,80,4.1,9,6.3,0.6,0,84.1,100,nlcd2001,53.05848814
06SC114,Spring Brook,"Downstream of CR 11 @ Jct. with CR 1, 1 mi. SE of Mora",45.86737617,-93.26737223,Kanabec,MN,5.664118667,1.067999959,07030004,Snake River,0703000405,07030004030,070300040504,0703000405-01,Middle Snake River,SC,TRUE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,6,Northern Headwaters,4,Northern Forest Streams GP,27.5,45.1,72.6,9.5,12.6,5.2,0.2,0,82.1,100.1,nlcd2001,66.26782408
06SC115,Snake River,Upstream of Hwy 65 in Mora,45.86410366,-93.30030805,Kanabec,MN,439.8236793,0.197400004,07030004,Snake River,0703000405,07030004030,070300040504,0703000405-01,Middle Snake River,SC,FALSE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,5,Northern Streams,3,Northern Forest Streams RR,2,16.4,18.4,2.5,64,14.4,0.9,0,20.9,100.2,nlcd2001,65.29749949
06SC116,Snake River,"Upstream of CR 19, 6 mi. NE of Mora",45.96289896,-93.24498754,Kanabec,MN,300.7247396,1.453999996,07030004,Snake River,0703000405,07030004030,070300040502,0703000405-01,Middle Snake River,SC,TRUE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,5,Northern Streams,3,Northern Forest Streams RR,0.6,11.5,12.1,1.7,69.7,16.2,0.4,0,13.8,100.1,nlcd2001,71.54267962
06SC117,Snowshoe Brook,"Accessed right off CR 3, 3 mi. SE of Warman",46.02539136,-93.25395202,Kanabec,MN,21.66542765,1.67050004,07030004,Snake River,0703000405,07030004030,070300040501,0703000405-01,Middle Snake River,SC,TRUE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,6,Northern Headwaters,4,Northern Forest Streams GP,1.7,26.4,28.1,3.3,59.5,8.5,0.6,0,31.4,100,nlcd2001,68.10522683
06SC118,Snake River,"South of CR 24, 3 mi. E of Warman",46.07085995,-93.20999132,Kanabec,MN,251.8301908,1.230200052,07030004,Snake River,0703000401,07030004030,070300040109,0703000401-01,Upper Snake River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Hinckley Area,,North,5,Northern Streams,3,Northern Forest Streams RR,0.4,8.9,9.3,1.5,71.7,17.4,0.2,0,10.8,100.1,nlcd2001,71.17041921
06SC120,Trib. to Groundhouse River,"Upstream of CR 56, 2 mi. SW of Ann Lake",45.88594877,-93.47731033,Kanabec,MN,12.04372324,3.194400072,07030004,Snake River,0703000404,07030004060,070300040402,0703000404-01,Groundhouse River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Hinckley Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,2.6,10,12.6,1.1,77.5,8.6,0.3,0,13.7,100.1,nlcd2001,74.21889289
06SC121,Groundhouse River,"Downstream of CR 24, 5 mi. W of Ann Lake",45.91140163,-93.52954107,Mille Lacs,MN,9.131393271,0.735199988,07030004,Snake River,0703000404,07030004060,070300040402,0703000404-01,Groundhouse River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Little Falls Area,,North,6,Northern Headwaters,,,1.1,11.6,12.7,1.8,66.1,19.4,0.2,0,14.5,100.2,nlcd2001,69.1071621
06SC122,Ann River,"Downstream of Hwy 23, 2 mi. SW of Mora",45.85221191,-93.33348075,Kanabec,MN,74.03211592,0.57950002,07030004,Snake River,0703000403,07030004050,070300040303,0703000403-01,Ann River,SC,FALSE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,5,Northern Streams,3,Northern Forest Streams RR,3.8,20.7,24.5,2.1,60.9,10.7,1.8,0,26.6,100,nlcd2001,58.37483233
06SC123,Snake River,"Upstream of CR 61, 3 mi. NE of Woodland",46.12530824,-93.22106157,Kanabec,MN,204.5883137,1.753800035,07030004,Snake River,0703000401,07030004020,070300040109,0703000401-01,Upper Snake River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Hinckley Area,,North,5,Northern Streams,3,Northern Forest Streams RR,0.4,8.6,9,1.5,69.9,19.3,0.2,0,10.5,99.9,nlcd2001,71.69147809
06SC124,Trib. to Knife River,"Downstream of CR 76, 5 mi. NW of Mora",45.9494527,-93.33830279,Kanabec,MN,6.311843648,1.759500027,07030004,Snake River,0703000402,07030004040,070300040204,0703000402-01,Knife River,SC,TRUE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,4,Northern Forest Streams GP,4.5,33.7,38.2,2.3,49.7,9.6,0.1,0,40.5,99.9,nlcd2001,75.72168724
06SC125,Knife River,"Downstream of CR 88, 6 mi. N. of Mora",45.98005116,-93.33776856,Kanabec,MN,83.46374223,2.664200068,07030004,Snake River,0703000402,07030004040,070300040203,0703000402-01,Knife River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Hinckley Area,,North,5,Northern Streams,3,Northern Forest Streams RR,2.4,17.8,20.2,2.5,64,12.7,0.6,0,22.7,100,nlcd2001,63.5833353
06SC126,Bean Brook,"Upstream of CR 3, 4 mi. SW of Warman",46.01003957,-93.32720948,Kanabec,MN,8.366910997,3.60529995,07030004,Snake River,0703000402,07030004040,070300040203,0703000402-01,Knife River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Hinckley Area,,North,6,Northern Headwaters,,,0.6,12,12.6,1.6,70,12.2,3.6,0,14.2,100,nlcd2001,77.94600032
06SC127,Trib. to Knife River,"Upstream of CR 15, 5 mi. W of Warman",46.05807021,-93.38481885,Kanabec,MN,17.45938517,3.200500011,07030004,Snake River,0703000402,07030004040,070300040202,0703000402-01,Knife River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Hinckley Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,0.4,7.2,7.6,1.5,81.7,8.8,0.5,0,9.1,100.1,nlcd2001,74.45959686
06SC128,Knife River,"Upstream of Hwy 47, 7 mi. W of Warman",46.04765136,-93.43646229,Mille Lacs,MN,31.66346582,2.32069993,07030004,Snake River,0703000402,07030004040,070300040201,0703000402-01,Knife River,SC,FALSE,50,NLF,50b,212,212K,212Kb,12,12b,Little Falls Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,4.8,18.9,23.7,3.1,54.7,18.1,0.4,0,26.8,100,nlcd2001,57.27457956
06SC129,Knife River (Dry Run),"Downstream of CR 115, 4 mi. S of Isle",46.08192804,-93.46296674,Mille Lacs,MN,11.47383646,0.485000014,07030004,Snake River,0703000402,07030004040,070300040201,0703000402-01,Knife River,SC,FALSE,50,NLF,50b,212,212K,212Kb,12,12b,Little Falls Area,,North,7,Low Gradient,,,9.5,33.1,42.6,5,34.3,18,0.1,0,47.6,100,nlcd2001,
06SC131,Cowan's Brook,"Downstream of CR 61, 5 mi. NE of Woodland",46.16682831,-93.22207628,Aitkin,MN,14.31944798,3.189599991,07030004,Snake River,0703000401,07030004020,070300040106,0703000401-01,Upper Snake River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Aitkin Area,,North,6,Northern Headwaters,4,Northern Forest Streams GP,0.5,13,13.5,1.4,68.8,16.2,0.1,0,14.9,100,nlcd2001,69.32327398
08LM037,"Root River, South Branch","Downstream of Hwy 52, 1 mi. E of Preston",43.6724,-92.05981,Fillmore,MN,211.5444074,1.723700047,07040008,Root River,0704000804,07040008200,070400080410,0704000804-01,Lower South Branch Root River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lanesboro Area,,South,10,Southern Coldwater,9,Southern Coldwater,53.7,26.9,80.6,5.5,13.2,0.4,0.2,0,86.1,99.9,nlcd2001,52.53355641
08LM036,Partridge Creek,"Downstream of CSAH 16, 4 mi. SE of Preston",43.6169,-92.04259,Fillmore,MN,7.625015699,6.581200123,07040008,Root River,0704000804,07040008170,070400080407,0704000804-01,Lower South Branch Root River,LM,TRUE,52,DA,52b,222,222L,222Lc,,,Lanesboro Area,,South,3,Southern Headwaters,5,Southern Streams RR,45.9,27.7,73.6,9.4,16.9,0.1,0,0,83,100,nlcd2001,61.37604867
08LM038,Willow Creek,"Downstream of Jumper Rd, 5 mi. NW of Harmony",43.5931,-92.10764,Fillmore,MN,16.06281505,5.013199806,07040008,Root River,0704000804,07040008160,070400080406,0704000804-03,Willow Creek,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lanesboro Area,,South,10,Southern Coldwater,9,Southern Coldwater,50.1,35.2,85.3,5.1,9.3,0.2,0,0.1,90.5,100,nlcd2001,58.13272771
08LM035,Trib. to Willow Creek,"Downstream of CSAH 15, 3 mi. SW of Preston",43.62343,-92.10334,Fillmore,MN,10.39695893,6.073299885,07040008,Root River,0704000804,07040008160,070400080406,0704000804-03,Willow Creek,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lanesboro Area,,South,10,Southern Coldwater,9,Southern Coldwater,50.9,30.7,81.6,4.9,13.4,0.1,0,0,86.5,100,nlcd2001,48.03429007
08LM016,"Root River, South Fork","Downstream of Deer Rd, 8.5 mi. NE of Harmony",43.62052,-91.85515,Fillmore,MN,29.21330013,4.653699875,07040008,Root River,0704000808,07040008255,070400080801,0704000808-01,South Fork Root River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lanesboro Area,,South,10,Southern Coldwater,9,Southern Coldwater,40.4,41.4,81.8,4.4,13.7,0.1,0,0,86.2,100,nlcd2001,59.99652121
08LM039,"Root River, North Branch","Upstream of CR 115, 5 mi. W of Stewartville",43.85423,-92.60171,Olmsted,MN,66.63540243,0.95630002,07040008,Root River,0704000801,07040008010,070400080104,0704000801-03,Upper North Branch Root River,LM,FALSE,52,DA,52c,222,222L,222Lf,,,Lanesboro Area,,South,2,Southern Streams,5,Southern Streams RR,81.2,9.8,91,6.3,2.3,0.3,0,0.1,97.4,100,nlcd2001,45.00738963
08LM032,"Root River, North Branch","Upstream of 15th Ave NE, 1.5 mi. NE of Stewartville",43.87561,-92.47155,Olmsted,MN,124.7412676,0.820100009,07040008,Root River,0704000801,07040008010,070400080106,0704000801-01,Lower North Branch Root River,LM,FALSE,52,DA,52c,222,222L,222Lf,,,Lanesboro Area,,South,2,Southern Streams,6,Southern Forest Streams GP,73,15.8,88.8,7.9,2.8,0.3,0.1,0,96.7,99.9,nlcd2001,40.21606133
08LM041,"Trib. to Root River, North Branch","Upstream of Hwy 30, 1 mi. E of Stewartville",43.85491,-92.46128,Olmsted,MN,5.300642094,1.883100033,07040008,Root River,0704000801,07040008010,070400080106,0704000801-01,Lower North Branch Root River,LM,FALSE,52,DA,52c,222,222L,222Lf,,,Lanesboro Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,81.9,11.4,93.3,6.3,0.4,0,0,0,99.6,100,nlcd2001,41.21733961
08LM043,Mill Creek,"Downstream of CR 137, 4.5 mi. NW of Chatfield",43.90315,-92.2243,Olmsted,MN,10.92132427,6.46089983,07040008,Root River,0704000801,07040008040,070400080107,0704000801-02,Mill Creek,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lanesboro Area,,South,10,Southern Coldwater,9,Southern Coldwater,52.3,35.6,87.9,5.1,6.8,0.1,0,0.1,93.1,100,nlcd2001,50.08549439
08LM033,"Trib. to Root River, South Fork","Upstream of Hwy 43, 9 mi. SE of Lanesboro",43.67732,-91.78975,Fillmore,MN,6.686439962,8.500800133,07040008,Root River,0704000808,07040008255,070400080803,0704000808-01,South Fork Root River,LM,TRUE,52,DA,52b,222,222L,222Lc,,,Lanesboro Area,,South,10,Southern Coldwater,9,Southern Coldwater,32.2,35.4,67.6,4.7,27.6,0,0,0,72.3,99.9,nlcd2001,63.60539374
08LM047,"Trib. to Root River, North Branch","Downstream of CSAH 7, 3 mi. NW of Dexter",43.76195,-92.72181,Mower,MN,9.578615401,1.162299991,07040008,Root River,0704000801,07040008010,070400080101,0704000801-03,Upper North Branch Root River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,5,Southern Streams RR,88,3.4,91.4,7.7,0.8,0,0.1,0,99.1,100,nlcd2001,43.49331525
08LM097,"Root River, North Branch","Upstream of CSAH 7, 4 mi. NW of Dexter",43.76824,-92.73012,Mower,MN,10.24024006,1.182700038,07040008,Root River,0704000801,07040008010,070400080101,0704000801-03,Upper North Branch Root River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,89.8,3.1,92.9,6.4,0.6,0,0,0,99.3,99.9,nlcd2001,44.47208974
08LM087,Sorenson Creek,"Downstream of Diamond Dr, 4 mi. NE of Canton",43.57793,-91.87884,Fillmore,MN,5.295082223,1.780300021,07040008,Root River,0704000808,07040008255,070400080802,0704000808-04,Wisel Creek,LM,FALSE,52,DA,52c,222,222L,222Lf,,,Lanesboro Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,39.3,45.5,84.8,4,11,0.2,0,0,88.8,100,nlcd2001,56.30690018
08LM088,Wisel Creek,"Upstream of CSAH 24, 4 mi. NE of Canton",43.57173,-91.87027,Fillmore,MN,10.08595364,1.75,07040008,Root River,0704000808,07040008255,070400080802,0704000808-04,Wisel Creek,LM,FALSE,52,DA,52c,222,222L,222Lf,,,Lanesboro Area,,South,3,Southern Headwaters,5,Southern Streams RR,34.7,44.9,79.6,7.2,13,0.2,0,0.1,86.9,100.1,nlcd2001,53.37134569
08LM089,Crystal Creek,"Downstream of Sanden Rd, 4 mi. E of Houston",43.75291,-91.49056,Houston,MN,13.30824642,2.979599953,07040008,Root River,0704000809,07040008280,070400080902,0704000809-01,Lower Root River,LM,TRUE,52,DA,52b,222,222L,222Lc,,,Lanesboro Area,,South,10,Southern Coldwater,9,Southern Coldwater,25.5,33.3,58.8,3.4,37.7,0,0,0,62.2,99.9,nlcd2001,67.29857411
08LM090,Sullivan Creek,"Upstream of CSAH 20, 4 mi. SW of Hokah",43.72914,-91.38756,Houston,MN,11.77441699,2.466700077,07040008,Root River,0704000809,07040008270,070400080903,0704000809-02,Thompson Creek,LM,TRUE,52,DA,52b,222,222L,222Lc,,,Lanesboro Area,,South,10,Southern Coldwater,9,Southern Coldwater,20.9,26.4,47.3,3.2,49.4,0,0,0,50.5,99.9,nlcd2001,66.78506684
08LM127,Wells Creek,"Upstream of Hwy 61, 1 mi. S of Frontenac Station",44.5046,-92.33184,Goodhue,MN,67.89054333,1.549900055,07040001,Mississippi River - Lake Pepin,0704000106,07040001120,070400010602,0704000106-01,Wells Creek,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,proposed use class change (2011 assessment year) from warmwater to coldwater,South,10,Southern Coldwater,9,Southern Coldwater,41,32.2,73.2,3.3,23.3,0.1,0,0,76.5,99.9,nlcd2001,61.32547649
08LM130,Gilbert Creek,"Upstream of CSAH 5, 1 mi. NW of Lake City",44.45753,-92.29225,Goodhue,MN,24.0697244,2.412899971,07040001,Mississippi River - Lake Pepin,0704000107,07040001130,070400010703,0704000107-01,Lake Pepin-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,37.4,29.3,66.7,3.2,30.1,0,0,0,69.9,100,nlcd2001,59.25046971
08LM131,Miller Creek,"Upstream of W Marion St, 0.5 mi. S of Lake City",44.43085,-92.28293,Wabasha,MN,14.66277002,2.626899958,07040001,Mississippi River - Lake Pepin,0704000107,07040001140,070400010704,0704000107-01,Lake Pepin-Mississippi River,LM,TRUE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,35.8,37.4,73.2,5.5,21.1,0,0,0.1,78.8,99.9,nlcd2001,64.2904535
08LM128,Hay Creek,"Downstream of Featherstone Rd, 0.5 mi. W of Red Wing",44.5537,-92.56307,Goodhue,MN,46.02947772,1.551300049,07040001,Mississippi River - Lake Pepin,0704000104,07040001100,070400010401,0704000104-02,Hay Creek,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,39.8,26.3,66.1,6.1,27.1,0.5,0,0.1,72.3,99.9,nlcd2001,52.38422218
08LM129,Bullard Creek,"Upstream of Hwy 61, 4 mi. E of Red Wing",44.54352,-92.43488,Goodhue,MN,11.19688538,3.142199993,07040001,Mississippi River - Lake Pepin,0704000104,07040001110,070400010402,0704000104-01,City of Red Wing-Mississippi River,LM,TRUE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,24,29.7,53.7,5.7,40.2,0.2,0.1,0.1,59.5,100,nlcd2001,62.56787945
08LM123,Vermillion River,"Upstream of Ash St W, 1 mi. W of Farmington",44.63009,-93.16715,Dakota,MN,38.12403602,1.485399961,07040001,Mississippi River - Lake Pepin,0704000102,07040001055,070400010201,0704000102-03,Upper Vermillion River,LM,FALSE,47,WCBP,47g,222,222M,222Me,,,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,39.4,35,74.4,5.9,14.9,3.9,0.9,0,80.3,100,nlcd2001,47.03554065
08LM124,Unnamed creek,"Downstream of Flagstaff Ave., 2 mi. W of Farmington",44.63278,-93.19401,Dakota,MN,21.59314932,1.669800043,07040001,Mississippi River - Lake Pepin,0704000102,07040001055,070400010202,0704000102-03,Upper Vermillion River,LM,FALSE,47,WCBP,47g,222,222M,222Me,,,East Metro Area,,South,10,Southern Coldwater,9,Southern Coldwater,28.6,21.9,50.5,30.7,13.3,1.6,4,0,81.2,100.1,nlcd2001,45.74430052
06SC132,Snake River,"@ Hwy 18, 2 mi. SE of McGrath",46.21717723,-93.24076083,Aitkin,MN,140.7512639,1.46329999,07030004,Snake River,0703000401,07030004020,070300040105,0703000401-01,Upper Snake River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Aitkin Area,,North,5,Northern Streams,3,Northern Forest Streams RR,0.4,8.5,8.9,1.6,66.6,22.8,0.2,0,10.5,100.1,nlcd2001,70.10794347
06SC133,Bear Creek,Upstream of CR 9 bridge in McGrath,46.24203748,-93.27374259,Aitkin,MN,25.32208536,2.227099895,07030004,Snake River,0703000401,07030004010,070300040104,0703000401-02,Headwaters Snake River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Aitkin Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,0.4,11.3,11.7,2.3,65.6,19.7,0.8,0,14,100.1,nlcd2001,67.89586544
06SC134,Trib. to Snake River,"Upstream of CR 2, 1 mi. W of Pliny",46.33421939,-93.29524226,Aitkin,MN,20.8262346,0.568199992,07030004,Snake River,0703000401,07030004010,070300040102,0703000401-02,Headwaters Snake River,SC,FALSE,50,NLF,50b,212,212K,212Kb,12,12b,Aitkin Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,4,Northern Forest Streams GP,0.2,3.1,3.3,0.8,84,11.8,0.1,0,4.1,100,nlcd2001,70.1103992
06SC135,Snake River,"Downstream of Hwy 65, just N of Pliny",46.33821189,-93.26348876,Aitkin,MN,39.07442648,0.516499996,07030004,Snake River,0703000401,07030004010,070300040101,0703000401-02,Headwaters Snake River,SC,FALSE,50,NLF,50b,212,212K,212Kb,12,12b,Aitkin Area,,North,6,Northern Headwaters,4,Northern Forest Streams GP,0.4,5,5.4,1.2,63.8,29.5,0.1,0,6.6,100,nlcd2001,59.00936513
06SC136,Ann River,"Upstream of CR 12, 3 mi. W of Mora",45.87688956,-93.36360914,Kanabec,MN,66.78621393,2.664499998,07030004,Snake River,0703000403,07030004050,070300040303,0703000403-01,Ann River,SC,TRUE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,,North,5,Northern Streams,3,Northern Forest Streams RR,2.8,17.2,20,2,64.9,11.2,1.9,0,22,100,nlcd2001,69.67562512
06SC137,Camp Creek,"Downstream of Hwy 26, 2 mi. NW of Ann Lake",45.92027102,-93.46227281,Kanabec,MN,4.824230641,2.942300081,07030004,Snake River,0703000403,07030004050,070300040302,0703000403-01,Ann River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Hinckley Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,0.4,3.5,3.9,0.5,88.7,6.6,0.3,0,4.4,100,nlcd2001,78.81457728
06SC138,Little Ann River,"Upstream of CR 26, 3 mi. N of Ann Lake",45.93514053,-93.41889173,Kanabec,MN,29.50901578,2.934099913,07030004,Snake River,0703000403,07030004050,070300040301,0703000403-01,Ann River,SC,TRUE,50,NLF,50b,212,212K,212Kb,12,12b,Hinckley Area,,North,6,Northern Headwaters,3,Northern Forest Streams RR,0.5,7.7,8.2,1.3,76.7,13.3,0.4,0,9.5,99.9,nlcd2001,78.15376406
06SC078,Trib. to Birch Creek,"Upstream of CR 34, 1 mi. NW of Arthyde",46.36686083,-93.1105774,Aitkin,MN,,4.081999779,07030003,Kettle River,0703000301,07030003060,070300030109,0703000301-02,Birch Creek,SC,FALSE,50,NLF,50b,212,212K,212Kb,12,12b,Aitkin Area,Unsampleable EMAP station,North,,,,,,,,,,,,,,,,
06SC079,Trib. to Wallmark Lake,"Downstream of CR 77, 3 mi. NW of Lindstrom",45.41021404,-92.88109319,Chisago,MN,,,07030005,Lower St. Croix River,0703000504,07030005230,070300050406,0703000504-02,Trib. to Sunrise River,SC,FALSE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,Unsampleable EMAP station,North,,,,,,,,,,,,,,,,
06SC080,County Ditch 4,"Upstream of CR 64, 5 mi. SE of Mora",45.83393388,-93.22136528,Kanabec,MN,,,07030004,Snake River,0703000406,07030004080,070300040603,0703000406-01,Mud Creek,SC,FALSE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,Unsampleable EMAP station,North,,,,,,,,,,,,,,,,
06SC081,Trib. to Rock Creek,"Downstream of CR 52, 3 mi. N of Rush City",45.72969273,-92.97574855,Chisago,MN,,,07030005,Lower St. Croix River,0703000502,07030005170,070300050202,0703000502-04,Rock Creek,SC,FALSE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,Unsampleable EMAP station,North,,,,,,,,,,,,,,,,
06SC083,Unnamed ditch,"E of Neil Ave. N, 6 mi. SE of Cottage Grove",44.80726677,-92.83366413,Washington,MN,,,07030005,Lower St. Croix River,0703000512,07030005900,070300051206,0703000512-01,Lake Saint Croix-Saint Croix River,SC,FALSE,47,WCBP,47g,222,222M,222Md,1,1,East Metro Area,Unsampleable EMAP station,South,,,,,,,,,,,,,,,,
06SC084,Trib. to Kettle River,"Upstream of CR 24, 2 mi. NE of Pine City",45.85764759,-92.9196403,Pine,MN,,,07030004,Snake River,0703000408,07030004090,070300040804,0703000408-01,Lower Snake River,SC,FALSE,51,NCHF,51k,212,212K,212Kb,12,12b,Hinckley Area,Unsampleable EMAP station,North,,,,,,,,,,,,,,,,
06SC087,Unnamed creek,"Upstream of Quinlam Ave, 2.5 mi. NE of Almelund",45.53001945,-92.76474156,Chisago,MN,,,07030005,Lower St. Croix River,0703000506,07030005185,070300050603,0703000506-01,Wolf Creek-Saint Croix River,SC,FALSE,51,NCHF,51k,212,212K,212Kb,1,1,Hinckley Area,Unsampleable EMAP station,North,,,,,,,,,,,,,,,,
