FishIBIRegion,StationCode,CollectionDate,GearCombo,StreamWidth,PercentSlope,FishSampleID_IDNR,GearRun_IDNR,ShockTime,SeineHauls,IEPA_HabitatLength,IEPA_FishReachLength
2,PL-03,7/31/2008,1BE--1SH,30,0.046020001,21164,1SH,,,,
2,PH-16,8/26/2008,1BE,63,0.113260001,21165,1BE,37,,,
2,PE-06,8/26/2008,1BE,46,0.04981,21166,1BE,53,,,
2,PB-04,7/8/2009,1BE--1SH,100,0.023096999,21167,1BE,20,,,
2,PB-04,7/8/2009,1BE--1SH,100,0.023096999,21167,1SH,,,,
2,PB-08,7/8/2009,1BE--1SH,80,0.023974,21170,1BE,23,,,
2,PB-08,7/8/2009,1BE--1SH,80,0.023974,21170,1SH,,,,
2,PB-10,7/7/2009,1BE,70,0.063130997,21171,1BE,25,,,
2,PBI-02,7/14/2009,1BE,35,0.210437998,21174,1BE,30,,,
2,PBJA-05,7/14/2009,1BE,30,0.172176003,21176,1BE,15,,,
6,DQ-01,6/17/2009,1BE--1SH,125,0.189393997,21181,1BE,20,,,
6,DQ-01,6/17/2009,1BE--1SH,125,0.189393997,21181,1SH,,3,,
6,DQ-03,6/17/2009,1BE--1SH,68,0.189393997,21182,1BE,20,,,
6,DQ-03,6/17/2009,1BE--1SH,68,0.189393997,21182,1SH,,5,,
6,DQ-04,6/17/2009,1BE,100,0.039999999,21183,1BE,25,,,
6,DQ-05,6/18/2009,1BE--1SH,46,0.099680997,21184,1BE,24,,,
6,DQ-05,6/18/2009,1BE--1SH,46,0.099680997,21184,1SH,,2,,
6,DQA-02,6/15/2009,1ES,20,,21185,1ES,19,,,
6,DR-03,6/18/2009,1BE--1SH,35,0.189999998,21187,1BE,25,,,
6,DR-03,6/18/2009,1BE--1SH,35,0.189999998,21187,1SH,,5,,
6,DRA-02,6/16/2009,1ES,40,0.300000012,21189,1ES,24,,,
6,DZP-01,6/15/2009,1ES,40,0.529999971,21190,1ES,23,,,
5,DZS-01,6/16/2009,1BE,42,,21191,1BE,23,,,
8,LB-02,8/24/2009,1BE--1SH,29,0.379999995,21192,1BE,26.5,,,
8,LB-02,8/24/2009,1BE--1SH,29,0.379999995,21192,1SH,,2,,
8,LDB-01,8/24/2009,1ES,20,0.270563006,21193,1ES,18,,450,
8,LD-08,8/26/2009,1BE--1SH,50,0.029999999,21196,1BE,23,,,
8,LD-08,8/26/2009,1BE--1SH,50,0.029999999,21196,1SH,,2,,
8,LDA-01,8/24/2009,1BE,46,0.189393997,21197,1BE,19,,,
8,LDD-14,8/26/2009,1BE--1SH,46,0.135280997,21198,1BE,22,,,
8,LDD-14,8/26/2009,1BE--1SH,46,0.135280997,21198,1SH,,4,,
8,LDD-24,8/25/2009,1BE,35,0.050000001,21199,1BE,15,,,
8,LDE-03,8/25/2009,1BE,20,0.075758003,21200,1BE,14,,,
8,LE-03,8/26/2009,1BE--1SH,40,0.100000001,21201,1BE,18,,,
8,LE-03,8/26/2009,1BE--1SH,40,0.100000001,21201,1SH,,3,,
8,LF-08,8/25/2009,1BE,45,0.048563,21203,1BE,11,,,
8,LZF-01,8/24/2009,1BE--1SH,40,0.150000006,21204,1BE,19,,,
8,LZF-01,8/24/2009,1BE--1SH,40,0.150000006,21204,1SH,,3,,
1,MJ-01,8/30/2010,1BE,50,,21206,1BE,32,,,
1,MJ-02,6/14/2010,1ES,30,,21207,1ES,27,,,
1,MJB-03,6/14/2010,1BE,40,,21208,1BE,26,,,
1,MJE-01,6/14/2010,1ES,20,,21209,1ES,28,,,
1,MS-01,6/22/2010,1BE,45,,21210,1BE,31,,,
1,MPA-01,7/2/2010,1ES,30,,21211,1ES,40,,,
1,MQ-01,6/28/2010,1BE,95,,21212,1BE,31,,,
1,MQ-02,6/28/2010,1BE,80,0.172176003,21213,1BE,26,,,
1,MQB-01,6/22/2010,1ES,25,0.541126013,21214,1ES,25,,,
1,MU-01,6/22/2010,1ES,30,,21215,1ES,54,,,
1,MN-04,6/30/2010,1BE,45,0.34435299,21216,1BE,24,,,
1,MN-05,8/30/2010,1BE,60,,21217,1BE,30,,,
1,MN-07,6/30/2010,1ES,40,0.34435299,21218,1ES,28,,,
1,MN-17,6/29/2010,1BE,110,0.027852001,21219,1BE,45,,,
1,MN-20,6/29/2010,1BE,63,,21221,1BE,45,,,
1,MNI-12,8/30/2010,1BE,40,0.140292004,21222,1BE,22,,,
1,MNIA-11,6/15/2010,1ES,20,0.631313026,21223,1ES,38,,,
1,MNDA-01,7/1/2010,1ES,30,,21224,1ES,40,,,
1,MNIC-11,8/31/2010,1ES,11,,21225,1ES,14,,,
7,DG-01,8/9/2002,1BE--1SH--2BE,100,0.015915001,22000,1BE,30,,,
7,DG-01,8/9/2002,1BE--1SH--2BE,100,0.015915001,22000,1SH,,,,
7,DG-01,8/9/2002,1BE--1SH--2BE,100,0.015915001,22000,2BE,30,,,
7,DG-07,8/7/2002,1BE--1SH,33,0.023674,22001,1BE,26,,,
7,DG-07,8/7/2002,1BE--1SH,33,0.023674,22001,1SH,,,,
7,DG-10,8/8/2002,1ES,27,0.055679999,22002,1ES,27.5,,500,
7,DG-12,8/7/2002,1BE--2BE,35,,22003,1BE,30,,,
7,DG-12,8/7/2002,1BE--2BE,35,,22003,2BE,20,,,
7,DGD-02,8/6/2002,1ES,24,0.123109996,22004,1ES,26,,445,
7,DGDA-01,8/5/2002,1ES,16,0.094700001,22005,1ES,46,,520,
7,DGHA-01,8/6/2002,1ES,38,0.17216,22007,1ES,37.5,,530,
7,DGI-01,8/13/2002,1ES,27,0.157769993,22008,1ES,27.5,,530,
7,DGJ-01,8/6/2002,1ES,26,0.071589999,22010,1ES,45,,520,
7,DGL-03,8/12/2002,1ES,32,0.063069999,22011,1ES,39,,550,
7,DGL-07,8/12/2002,1BE--2BE,40,,22012,1BE,27,,,
7,DGL-07,8/12/2002,1BE--2BE,40,,22012,2BE,30,,,
7,DGLC-01,8/12/2002,1ES,17,0.035799999,22013,1ES,22.5,,390,
7,DGP-01,8/8/2002,1ES,20,0.059280001,22014,1ES,33.79999924,,520,
7,E-25,8/25/2003,1BE--2BE,120,0.019326,22027,1BE,30,,,
7,E-25,8/25/2003,1BE--2BE,120,0.019326,22027,2BE,30,,,
7,E-26,8/26/2003,1BE--1SH--2BE,80,0.02,22028,1BE,30,,,
7,E-26,8/26/2003,1BE--1SH--2BE,80,0.02,22028,1SH,,3,,
7,E-26,8/26/2003,1BE--1SH--2BE,80,0.02,22028,2BE,30,,,
7,EE-04,8/4/2003,1ES,27,0.140000001,22029,1ES,33,,600,
7,EEA-02,8/4/2003,1ES,21,0.200760007,22030,1ES,51,,600,
7,EG-02,7/24/2003,1ES,26,,22031,1ES,22.25,,400,
7,EH-02,7/24/2003,1ES,27,0.020586001,22032,1ES,74,,680,
7,EK-03,7/31/2003,1ES,17,0.132200003,22033,1ES,31,,400,
7,EL-03,7/31/2003,1PE,11,,22035,1PE,31,,300,
7,EM-01,7/30/2003,1ES,19,0.126330003,22036,1ES,22.75,,440,
7,EO-04,8/26/2003,1BE--2BE,60,0.011478,22037,1BE,30,,,
7,EO-04,8/26/2003,1BE--2BE,60,0.011478,22037,2BE,30,,,
7,EOA-04,7/14/2003,1ES,23,0.075570002,22038,1ES,35.5,,490,
7,EOAA-01,7/14/2003,1ES,26,,22039,1ES,57,,830,
7,EOC-02,7/15/2003,1ES,20,0.07367,22040,1ES,31,,580,
7,EOCA-01,7/15/2003,1ES,18,0.094889998,22041,1ES,25.5,,400,
7,EOF-06,7/16/2003,1ES,23,0.070639998,22042,1ES,50.79999924,,440,
7,EOH-02,7/16/2003,1ES,30,,22043,1ES,45,,575,
7,EZZN-01,8/5/2003,1ES,11,0.229550004,22044,1ES,36.29999924,,450,
7,E-24,8/25/2003,1BE--1SH--2BE,100,0.014458,22045,1BE,30,,,
7,E-24,8/25/2003,1BE--1SH--2BE,100,0.014458,22045,1SH,,4,,
7,E-24,8/25/2003,1BE--1SH--2BE,100,0.014458,22045,2BE,30,,,
8,KCA-01,7/26/2004,1BE--2BE,65,0.078914002,22046,1BE,30,,,
8,KCA-01,7/26/2004,1BE--2BE,65,0.078914002,22046,2BE,30,,,
8,KCA-03,7/27/2004,1ES,36,0.145640001,22047,1ES,31,,600,
8,KCAG-01,7/27/2004,1ES,25,0.151519999,22048,1ES,31.5,,740,
8,KCB-05,7/26/2004,1SH,21,0.291370004,22049,1SH,,9,500,
8,KCG-01,7/29/2004,1SH,16,0.34435001,22050,1SH,,11,500,
8,KCH-01,7/28/2004,1ES,52,0.180299997,22051,1ES,37,,650,
8,KCI-02,7/29/2004,1ES,40,0.219999999,22052,1ES,38,,700,
8,KD-01,7/2/2004,1ES,29,0.14034,22053,1ES,38.5,,450,
8,KDA-01,8/2/2004,1ES,36,0.291375011,22054,1ES,50,,500,
8,KI-05,8/3/2004,1ES,19,0.037879001,22055,1ES,37,,480,
8,KI-08,8/3/2004,1ES,45,0.061549999,22056,1ES,34.29999924,,500,
8,KIF-02,8/4/2004,1BE--1SH--2BE,61,0.059280001,22057,1BE,20,,,
8,KIF-02,8/4/2004,1BE--1SH--2BE,61,0.059280001,22057,1SH,,2,,
8,KIF-02,8/4/2004,1BE--1SH--2BE,61,0.059280001,22057,2BE,30,,,
8,KX-02,7/28/2004,1ES,25,0.157769993,22058,1ES,37.70000076,,800,
7,E-24,8/16/2004,1BE--2BE,100,0.014458,22059,1BE,30,,,
7,E-24,8/16/2004,1BE--2BE,100,0.014458,22059,2BE,30,,,
7,E-26,8/16/2004,1BE--2BE,80,0.02,22060,1BE,30,,,
7,E-26,8/16/2004,1BE--2BE,80,0.02,22060,2BE,20,,,
7,EI-02,8/17/2004,1BE--2BE,150,0.043000001,22061,1BE,27,,,
7,EI-02,8/17/2004,1BE--2BE,150,0.043000001,22061,2BE,33,,,
10,JD-02,8/3/2005,1ES,16,0.473479986,22065,1ES,28.5,,390,
10,JH-03,8/2/2005,1ES,16,0.105300002,22066,1ES,21,,520,
10,JH-04,5/31/2005,1ES,27,0.631313026,22067,1ES,35,,600,
10,JMA-02,8/1/2005,1ES,28,0.00885,22068,1ES,14.5,,320,
10,JMAA-02,8/2/2005,1ES,22,0.189390004,22069,1ES,28,,300,
10,JMAC-02,8/1/2005,1ES,16,0.17216,22070,1ES,15,,350,
10,JN-02,7/28/2005,1ES,13,0.02633,22071,1ES,18.32999992,,300,
10,JNA-01,8/4/2005,1ES,18,0.011837,22072,1ES,15.17000008,,500,
10,JNA-02,7/28/2005,1ES,18,0.473479986,22073,1ES,18.5,,320,
10,JQ-03,7/27/2005,1ES,19,0.072920002,22074,1ES,34,,480,
10,JQ-05,7/27/2005,1ES,42,0.03864,22075,1ES,40,,580,
10,JQ-07,7/26/2005,1BE--2BE,105,0.035073001,22076,1BE,30,,,
10,JQ-07,7/26/2005,1BE--2BE,105,0.035073001,22076,2BE,30,,,
10,JQA-01,7/26/2005,1ES,29,0.090149999,22077,1ES,22,,450,
10,JR-02,7/25/2005,1ES,46,0.067610003,22078,1ES,16.67000008,,320,
10,JRB-01,6/1/2005,1SH,14,0.17216,22080,1SH,,13,460,
10,JVA-01,6/1/2005,1SH,19,0.159999996,22082,1SH,,14,400,
7,DG-16,6/26/2006,1BE--2BE,60,0.027000001,22086,1BE,30,,,
7,DG-16,6/26/2006,1BE--2BE,60,0.027000001,22086,2BE,30,,,
7,E-24,8/10/2006,1BE--2BE,125,0.014458,22101,1BE,30,,,
7,E-24,8/10/2006,1BE--2BE,125,0.014458,22101,2BE,30,,,
8,DA-10,7/5/2006,1BE--1SH,80,0.015915001,22103,1BE,15,,,
8,DA-10,7/5/2006,1BE--1SH,80,0.015915001,22103,1SH,,4,,
8,DA-11,7/11/2006,1ES,35,0.0146,22104,1ES,22,,500,
8,DA-12,7/20/2006,1BE--1SH--2BE,60,0.039999999,22105,1BE,30,,,
8,DA-12,7/20/2006,1BE--1SH--2BE,60,0.039999999,22105,1SH,,3,,
8,DA-12,7/20/2006,1BE--1SH--2BE,60,0.039999999,22105,2BE,22.5,,,
8,DAGB-01,5/31/2006,1SH,10,0.270000011,22107,1SH,,11,400,
8,DAZD-01,4/19/2006,1SH,20,0.270000011,22108,1SH,,12,350,
8,DAZI-01,5/31/2006,1SH,20,0.055489998,22109,1SH,,6,350,
8,DB-03,7/10/2006,1ES,25,0.027055999,22110,1ES,48,,630,
8,DB-97,7/10/2006,1ES,35,0.047729999,22111,1ES,32,,485,
8,DCA-01,6/27/2006,1SH,12,0.139200002,22112,1SH,,10,300,
8,DCB-01,5/31/2006,1SH,17,0.145830005,22113,1SH,,10,300,
8,DD-04,7/17/2006,1ES,30,0.047350001,22114,1ES,19.29999924,,325,
8,DDC-12,6/27/2006,1SH,15,0.103600003,22115,1SH,,7,300,
8,DE-07,7/12/2006,1BE--1SH--2BE--2SH,35,0.046209998,22116,1BE,20,,,
8,DE-07,7/12/2006,1BE--1SH--2BE--2SH,35,0.046209998,22116,1SH,,3,,
8,DE-07,7/12/2006,1BE--1SH--2BE--2SH,35,0.046209998,22116,2BE,20,,,
8,DE-07,7/12/2006,1BE--1SH--2BE--2SH,35,0.046209998,22116,2SH,,3,,
8,DE-08,7/13/2006,1ES,50,0.078979999,22117,1ES,33.5,,675,
8,DE-11,7/13/2006,1ES,25,0.059280001,22118,1ES,30,,450,
8,DF-05,7/17/2006,1ES,45,0.145640001,22119,1ES,20.5,,425,
8,DFE-01,6/28/2006,1SH,11,0.200000003,22120,1SH,,12,300,
7,DH-04,7/18/2006,1ES,21,0.063069999,22121,1ES,21,,390,
7,DI-02,7/18/2006,1ES,35,0.076329999,22122,1ES,24.5,,600,
8,DZC-07,7/12/2006,1ES,29,0.121399999,22123,1ES,21.5,,300,
8,DZA-02,7/6/2006,1ES,25,0.164770007,22124,1ES,46,,600,
8,DZA-03,7/5/2006,1ES,22,0.124049999,22125,1ES,33.5,,600,
7,DZG-02,7/19/2006,1ES,45,0.063069999,22127,1ES,38.5,,465,
7,DZGB-01,7/19/2006,1ES,15,0.053789999,22128,1ES,31,,300,
8,DZZJ-01,6/27/2006,1SH,16,0.189390004,22129,1SH,,11,300,
8,DZZJA-01,6/1/2006,1SH,15,0.209999993,22130,1SH,,9,350,
7,DG-07,7/18/2007,1BE--2BE,48,0.023674,22132,1BE,20,,,
7,DG-07,7/18/2007,1BE--2BE,48,0.023674,22132,2BE,14.30000019,,,
7,DG-10,7/18/2007,1BE--1SH,35,0.055679999,22133,1BE,21.5,,,
7,DG-10,7/18/2007,1BE--1SH,35,0.055679999,22133,1SH,,2,,
7,DG-16,9/24/2007,1ES,65,0.029999999,22134,1ES,56.29999924,,400,
7,DGD-02,6/11/2007,1SH,15,0.123109996,22135,1SH,,15,500,
7,DGG-02,6/11/2007,1ES,31,0.236739993,22136,1ES,30.5,,630,
7,DGHA-01,6/25/2007,1ES,35,0.17216,22137,1ES,38,,740,
7,DGI-01,7/2/2007,1ES,39,0.157769993,22138,1ES,34,,700,
7,DGIA-03,7/2/2007,1ES,40,0.118369997,22139,1ES,40.5,,615,
7,DGJ-01,7/17/2007,1ES,24,0.071589999,22140,1ES,20,,550,
7,DGL-03,7/19/2007,1ES--1SH,45,0.063130997,22141,1ES,52,,800,
7,DGL-03,7/19/2007,1ES--1SH,45,0.063130997,22141,1SH,,3,800,
7,DGL-09,7/17/2007,1BE,32,0.040910002,22142,1BE,22,,,
7,DGLC-01,7/16/2007,1ES,18,0.035799999,22143,1ES,20,,410,
7,DGLD-01,7/16/2007,1ES,19,0.090149999,22144,1ES,18.29999924,,600,
7,DGO-01,7/3/2007,1ES,22,0.270000011,22145,1ES,29,,450,
7,DGP-01,7/18/2007,1BE--1SH,29,0.059280001,22146,1BE,14,,,
7,DGP-01,7/18/2007,1BE--1SH,29,0.059280001,22146,1SH,,,,
7,DGPC-01,6/12/2007,1SH,11,0.079920001,22147,1SH,,20,300,
7,DGPCA-01,6/12/2007,1SH,8,0.079999998,22148,1SH,,15,300,
10,JNC-01,5/23/2007,1SH,4,0.159999996,22149,1SH,,14,,
10,JND-01,5/23/2007,1SH,18,0.07,22150,1SH,,9,,
10,JNDA-01,5/23/2007,1SH,8,0.150000006,22151,1SH,,17,,
7,EE-04,8/20/2008,1ES,28,0.140000001,22155,1ES,33.75,,580,
7,EEA-02,8/20/2008,1ES,24,0.200760007,22156,1ES,50,,695,
7,EH-02,7/7/2008,1ES,23,0.020586001,22157,1ES,64,,530,
7,EK-03,8/21/2008,1ES,17,0.132200003,22158,1ES,23.5,,450,
7,EL-01,8/27/2008,1BE,38,0.087119997,22159,1BE,30,,,
7,EM-01,8/12/2008,1ES,21,0.126330003,22160,1ES,32,,480,
7,EO-12,8/27/2008,1BE--2BE,60,0.08371,22161,1BE,30,,,
7,EO-12,8/27/2008,1BE--2BE,60,0.08371,22161,2BE,30,,,
7,EO-15,8/28/2008,1BE,57,0.01,22162,1BE,50,,,
7,EOA-04,8/25/2008,1ES,25,0.075570002,22163,1ES,34.5,,440,
7,EOC-02,8/26/2008,1ES,20,0.07367,22164,1ES,38.75,,450,
7,EOCA-01,8/25/2008,1ES,17,0.094889998,22165,1ES,20.32999992,,400,
7,EOF-06,8/26/2008,1ES,20,0.070639998,22166,1ES,38.5,,440,
7,EOH-01,8/26/2008,1ES,32,0.074429996,22167,1ES,30,,600,
7,EZZN-01,8/21/2008,1ES,15,0.229550004,22168,1ES,22,,370,
8,KC-03,8/4/2009,1BE--2BE,50,0.009,22172,1BE,30,,,
8,KC-03,8/4/2009,1BE--2BE,50,0.009,22172,2BE,30,,,
8,KCA-01,8/4/2009,1BE--2BE,72,0.078914002,22173,1BE,30,,,
8,KCA-01,8/4/2009,1BE--2BE,72,0.078914002,22173,2BE,30,,,
8,KCA-03,8/3/2009,1ES,35,0.145687997,22174,1ES,24,,440,
8,KCAG-02,8/3/2009,1ES,34,0.140000001,22175,1ES,32.75,,450,
8,KCB-05,8/5/2009,1ES,24,0.289999992,22176,1ES,42.5,,550,
8,KCH-01,7/29/2009,1ES,44,0.180374995,22177,1ES,60,,550,
8,KCI-02,7/30/2009,1ES,35,0.219999999,22178,1ES,68,,720,
8,KD-01,7/28/2009,1ES,21,0.140292004,22179,1ES,52,,520,
8,KDA-01,7/29/2009,1ES,36,0.291375011,22180,1ES,42.5,,500,
8,KI-08,7/28/2009,1ES,37,0.059999999,22181,1ES,28.67000008,,470,
8,KI-09,7/27/2009,1ES,21,0.075999998,22182,1ES,33.5,,630,
8,KIF-05,7/27/2009,1ES,57,0.059999999,22183,1ES,39,,800,
8,KX-02,7/30/2009,1ES,26,0.157828003,22184,1ES,51.66999817,,450,
5,DVF-01,7/27/2009,1ES,11,0.072843999,999001,1ES,50.5,,,
5,DVE-02,7/27/2009,1ES,40,0.078914002,999002,1ES,83,,,
5,DVD-01,7/28/2009,1ES,38,0.157828003,999003,1ES,53.5,,,
5,DW-99,8/3/2009,1ES,71,,999004,1ES,60,,,
5,DW-01,8/4/2009,1BE--1SH,89,,999005,1BE,60,,,
5,DW-01,8/4/2009,1BE--1SH,89,,999005,1SH,,3,,
5,DW-03,8/4/2009,1ES,51,,999006,1ES,40,,,
5,DW-07,8/5/2009,1BE--1SH--2BE,81,,999007,1BE,30,,,
5,DW-07,8/5/2009,1BE--1SH--2BE,81,,999007,1SH,,3,,
5,DW-07,8/5/2009,1BE--1SH--2BE,81,,999007,2BE,30,,,
5,DU-02,8/3/2009,1ES,32,,999008,1ES,57,,,
